customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C06088,Male,1,No,No,5,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.94,254.38,Yes
C06089,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.96,1824.96,No
C06090,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,66.79,647.43,No
C06091,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,34.82,1100.93,No
C06092,Male,1,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.09,18.0,Yes
C06093,Male,1,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,62.93,4551.75,No
C06094,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),69.41,3297.01,No
C06095,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.8,384.6,No
C06096,Female,0,No,No,36,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),56.83,1973.82,No
C06097,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),70.64,588.7,Yes
C06098,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,18.0,No
C06099,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.32,643.23,Yes
C06100,Female,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,44.34,1629.45,No
C06101,Female,1,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.13,18.0,Yes
C06102,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),63.7,1608.08,No
C06103,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.11,1153.19,Yes
C06104,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.88,2382.86,No
C06105,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,47.64,381.03,No
C06106,Female,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.68,267.96,No
C06107,Female,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),44.19,697.89,No
C06108,Female,1,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.98,667.71,No
C06109,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),45.66,1582.47,No
C06110,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.51,2981.37,No
C06111,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.78,442.45,Yes
C06112,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.12,1764.67,No
C06113,Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,50.96,396.66,No
C06114,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.73,483.35,Yes
C06115,Male,1,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.83,566.43,No
C06116,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,35.35,1498.71,No
C06117,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),52.85,3164.68,No
C06118,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,86.26,3979.24,No
C06119,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.35,164.8,Yes
C06120,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),58.04,2490.28,No
C06121,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.54,1111.65,No
C06122,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.83,489.91,Yes
C06123,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.77,5058.47,No
C06124,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),82.53,190.91,Yes
C06125,Male,0,No,No,54,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,30.36,1593.1,No
C06126,Female,1,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.89,1204.42,Yes
C06127,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,52.05,1755.49,No
C06128,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,25.26,753.58,No
C06129,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,96.72,1144.75,Yes
C06130,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,66.94,4744.69,No
C06131,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,99.41,197.27,No
C06132,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.41,457.5,No
C06133,Female,1,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.26,5145.29,No
C06134,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,43.39,88.61,No
C06135,Female,1,Yes,No,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),49.63,855.59,No
C06136,Male,1,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.37,3600.08,No
C06137,Male,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.83,1310.71,No
C06138,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.54,5375.7,No
C06139,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.57,3833.12,No
C06140,Male,1,No,No,59,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.64,3114.96,No
C06141,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),18.0,1203.89,No
C06142,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.31,604.9,No
C06143,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.31,1050.18,Yes
C06144,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.53,1447.33,No
C06145,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.46,82.29,No
C06146,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,86.65,130.44,Yes
C06147,Male,0,No,No,49,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),48.68,2308.05,No
C06148,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.63,5801.92,No
C06149,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.86,1149.2,Yes
C06150,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,285.68,No
C06151,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.42,477.84,No
C06152,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,31.55,527.36,No
C06153,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.24,202.96,No
C06154,Female,0,No,Yes,31,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,109.3,3319.98,No
C06155,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,70.02,459.4,No
C06156,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.29,1362.49,Yes
C06157,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,54.45,3520.02,No
C06158,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,489.88,No
C06159,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.76,18.0,No
C06160,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.87,1369.02,Yes
C06161,Male,1,No,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.0,70.18,No
C06162,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,57.1,4345.65,No
C06163,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.17,737.65,Yes
C06164,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1139.25,No
C06165,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.01,4666.79,No
C06166,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,73.64,2003.32,No
C06167,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),64.6,838.33,No
C06168,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,59.63,3668.87,No
C06169,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.17,366.19,No
C06170,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.14,18.0,No
C06171,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.14,847.61,Yes
C06172,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,73.39,2214.28,No
C06173,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,35.25,739.52,No
C06174,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1599.23,No
C06175,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.71,227.48,No
C06176,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.95,3420.6,No
C06177,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),57.22,18.0,No
C06178,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,18.0,No
C06179,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.69,296.73,No
C06180,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1148.51,No
C06181,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.63,169.89,No
C06182,Male,1,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.79,1483.2,No
C06183,Female,0,No,Yes,9,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,39.4,52.58,No
C06184,Female,1,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,1418.55,No
C06185,Male,1,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.14,763.79,Yes
C06186,Male,1,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.95,433.19,Yes
C06187,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,54.49,2013.56,No
C06188,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.02,1046.6,Yes
C06189,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,50.83,977.39,No
C06190,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,18.0,No
C06191,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.52,1972.82,Yes
C06192,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),87.33,1288.54,Yes
C06193,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,24.36,No
C06194,Male,0,No,Yes,43,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,25.4,1101.28,No
C06195,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.32,218.7,Yes
C06196,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.0,1982.26,No
C06197,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),51.37,1621.42,No
C06198,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.52,3462.15,No
C06199,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.86,208.27,No
C06200,Male,0,No,No,33,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),25.17,930.68,No
C06201,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.27,518.64,No
C06202,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.73,653.05,Yes
C06203,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.05,581.04,No
C06204,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,88.82,690.79,Yes
C06205,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,63.97,1443.8,No
C06206,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,52.26,1847.49,No
C06207,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.62,986.52,Yes
C06208,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),30.46,179.3,No
C06209,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.77,560.36,Yes
C06210,Male,1,No,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),55.63,898.28,No
C06211,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.04,1005.2,No
C06212,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,19.27,18.0,Yes
C06213,Male,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,722.52,No
C06214,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.22,965.99,Yes
C06215,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.25,128.82,No
C06216,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.67,2490.99,No
C06217,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.67,4456.98,No
C06218,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,160.76,Yes
C06219,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),31.36,318.9,No
C06220,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,33.93,1057.41,No
C06221,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.54,434.16,No
C06222,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.67,1922.45,No
C06223,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.32,893.52,No
C06224,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.6,347.58,No
C06225,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21.27,151.49,No
C06226,Female,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,18.18,287.2,Yes
C06227,Male,1,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.93,490.67,No
C06228,Male,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,39.03,647.84,Yes
C06229,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.49,204.83,Yes
C06230,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,581.73,No
C06231,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,736.61,Yes
C06232,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.43,4347.45,No
C06233,Female,1,Yes,No,10,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.93,324.62,Yes
C06234,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,52.21,156.03,Yes
C06235,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,65.96,18.0,Yes
C06236,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.3,1076.9,No
C06237,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.91,1184.77,Yes
